msg_id,thread_id,sent_at,from_addr,to_addr,subject,body
M00144,TH00072,2023-07-16,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2023-07,"Confirmed. We can supply 146.1 MT rice husk at Rs 2114 per MT, delivery by 16-Jul-2023."
M00145,TH00073,2023-07-18,purchase@marudharbiofuels.in,khatu@example.in,Requirement rice husk 2023-07,"Requirement 372.2 MT rice husk, delivery on or before 18-Jul-2023. Kindly confirm rate."
M00146,TH00073,2023-07-18,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2023-07,"Confirmed. We can supply 372.2 MT rice husk at Rs 2165 per MT, delivery by 18-Jul-2023."
M00147,TH00074,2023-07-27,purchase@marudharbiofuels.in,maa@example.in,Requirement mustard stalk 2023-07,"Requirement 339.0 MT mustard stalk, delivery on or before 27-Jul-2023. Kindly confirm rate."
M00148,TH00074,2023-07-27,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2023-07,"Yes sir, 339.0 MT available. Rate Rs 2424/MT. Will dispatch before 27-Jul-2023."
M00149,TH00075,2023-07-27,purchase@marudharbiofuels.in,sanwariya@example.in,Requirement rice husk 2023-07,"Requirement 293.2 MT rice husk, delivery on or before 27-Jul-2023. Kindly confirm rate."
M00150,TH00075,2023-07-27,sanwariya@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2023-07,Ok for 293.2 MT at Rs 2111 per tonne. Loading will start before 27-Jul-2023.
M00151,TH00076,2023-08-27,purchase@marudharbiofuels.in,salasar@example.in,Requirement rice husk 2023-08,"Requirement 332.1 MT rice husk, delivery on or before 27-Aug-2023. Kindly confirm rate."
M00152,TH00076,2023-08-27,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2023-08,Ok for 332.1 MT at Rs 2197 per tonne. Loading will start before 27-Aug-2023.
M00153,TH00077,2023-08-13,purchase@marudharbiofuels.in,maa@example.in,Requirement mustard stalk 2023-08,We need 315.6 MT of mustard stalk. Can you commit by 13-Aug-2023?
M00154,TH00077,2023-08-13,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2023-08,"Confirmed. We can supply 315.6 MT mustard stalk at Rs 2521 per MT, delivery by 13-Aug-2023."
M00155,TH00078,2023-08-12,purchase@marudharbiofuels.in,maa@example.in,Requirement mustard stalk 2023-08,"Requirement 334.6 MT mustard stalk, delivery on or before 12-Aug-2023. Kindly confirm rate."
M00156,TH00078,2023-08-12,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2023-08,Accepted. 334.6 MT mustard stalk @ Rs 2460 PMT. Delivery 12-Aug-2023 positive.
M00157,TH00079,2023-08-20,purchase@marudharbiofuels.in,new@example.in,Requirement rice husk 2023-08,We need 329.1 MT of rice husk. Can you commit by 20-Aug-2023?
M00158,TH00079,2023-08-20,new@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2023-08,Ok for 329.1 MT at Rs 2187 per tonne. Loading will start before 20-Aug-2023.
M00159,TH00080,2023-08-23,purchase@marudharbiofuels.in,jai@example.in,Requirement mustard stalk 2023-08,"Requirement 288.0 MT mustard stalk, delivery on or before 23-Aug-2023. Kindly confirm rate."
M00160,TH00080,2023-08-23,jai@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2023-08,"Yes sir, 288.0 MT available. Rate Rs 2566/MT. Will dispatch before 23-Aug-2023."
M00161,TH00081,2023-08-12,purchase@marudharbiofuels.in,salasar@example.in,Requirement rice husk 2023-08,"Requirement 404.2 MT rice husk, delivery on or before 12-Aug-2023. Kindly confirm rate."
M00162,TH00081,2023-08-12,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2023-08,Accepted. 404.2 MT rice husk @ Rs 2168 PMT. Delivery 12-Aug-2023 positive.
M00163,TH00082,2023-08-25,purchase@marudharbiofuels.in,sanwariya@example.in,Requirement rice husk 2023-08,"Requirement 373.5 MT rice husk, delivery on or before 25-Aug-2023. Kindly confirm rate."
M00164,TH00082,2023-08-25,sanwariya@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2023-08,Ok for 373.5 MT at Rs 2180 per tonne. Loading will start before 25-Aug-2023.
M00165,TH00083,2023-08-27,purchase@marudharbiofuels.in,salasar@example.in,Requirement rice husk 2023-08,Please confirm availability of 325.9 MT rice husk for delivery by 27-Aug-2023.
M00166,TH00083,2023-08-27,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2023-08,"Yes sir, 325.9 MT available. Rate Rs 2203/MT. Will dispatch before 27-Aug-2023."
M00167,TH00084,2023-08-16,purchase@marudharbiofuels.in,jai@example.in,Requirement mustard stalk 2023-08,We need 321.5 MT of mustard stalk. Can you commit by 16-Aug-2023?
M00168,TH00084,2023-08-16,jai@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2023-08,"Confirmed. We can supply 321.5 MT mustard stalk at Rs 2520 per MT, delivery by 16-Aug-2023."
M00169,TH00085,2023-08-14,purchase@marudharbiofuels.in,jai@example.in,Requirement mustard stalk 2023-08,We need 236.0 MT of mustard stalk. Can you commit by 14-Aug-2023?
M00170,TH00085,2023-08-14,jai@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2023-08,Accepted. 236.0 MT mustard stalk @ Rs 2609 PMT. Delivery 14-Aug-2023 positive.
M00171,TH00086,2023-08-20,purchase@marudharbiofuels.in,sanwariya@example.in,Requirement rice husk 2023-08,"Requirement 204.4 MT rice husk, delivery on or before 20-Aug-2023. Kindly confirm rate."
M00172,TH00086,2023-08-20,sanwariya@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2023-08,Ok for 204.4 MT at Rs 2255 per tonne. Loading will start before 20-Aug-2023.
M00173,TH00087,2023-08-24,purchase@marudharbiofuels.in,maa@example.in,Requirement rice husk 2023-08,"Requirement 307.8 MT rice husk, delivery on or before 24-Aug-2023. Kindly confirm rate."
M00174,TH00087,2023-08-24,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2023-08,Ok for 307.8 MT at Rs 2266 per tonne. Loading will start before 24-Aug-2023.
M00175,TH00088,2023-08-24,purchase@marudharbiofuels.in,salasar@example.in,Requirement mustard stalk 2023-08,"Requirement 315.4 MT mustard stalk, delivery on or before 24-Aug-2023. Kindly confirm rate."
M00176,TH00088,2023-08-24,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2023-08,Ok for 315.4 MT at Rs 2604 per tonne. Loading will start before 24-Aug-2023.
M00177,TH00089,2023-08-11,purchase@marudharbiofuels.in,shree@example.in,Requirement rice husk 2023-08,We need 239.8 MT of rice husk. Can you commit by 11-Aug-2023?
M00178,TH00089,2023-08-11,shree@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2023-08,Accepted. 239.8 MT rice husk @ Rs 2189 PMT. Delivery 11-Aug-2023 positive.
M00179,TH00090,2023-08-25,purchase@marudharbiofuels.in,nakoda@example.in,Requirement mustard stalk 2023-08,"Requirement 352.8 MT mustard stalk, delivery on or before 25-Aug-2023. Kindly confirm rate."
M00180,TH00090,2023-08-25,nakoda@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2023-08,"Confirmed. We can supply 352.8 MT mustard stalk at Rs 2571 per MT, delivery by 25-Aug-2023."
M00181,TH00091,2023-09-10,purchase@marudharbiofuels.in,salasar@example.in,Requirement rice husk 2023-09,Please confirm availability of 160.3 MT rice husk for delivery by 10-Sep-2023.
M00182,TH00091,2023-09-10,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2023-09,"Yes sir, 160.3 MT available. Rate Rs 2251/MT. Will dispatch before 10-Sep-2023."
M00183,TH00092,2023-09-13,purchase@marudharbiofuels.in,shree@example.in,Requirement rice husk 2023-09,Please confirm availability of 292.7 MT rice husk for delivery by 13-Sep-2023.
M00184,TH00092,2023-09-13,shree@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2023-09,"Confirmed. We can supply 292.7 MT rice husk at Rs 2228 per MT, delivery by 13-Sep-2023."
M00185,TH00093,2023-09-28,purchase@marudharbiofuels.in,nakoda@example.in,Requirement rice husk 2023-09,"Requirement 225.0 MT rice husk, delivery on or before 28-Sep-2023. Kindly confirm rate."
M00186,TH00093,2023-09-28,nakoda@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2023-09,Ok for 225.0 MT at Rs 2252 per tonne. Loading will start before 28-Sep-2023.
M00187,TH00094,2023-09-16,purchase@marudharbiofuels.in,maa@example.in,Requirement mustard stalk 2023-09,"Requirement 367.2 MT mustard stalk, delivery on or before 16-Sep-2023. Kindly confirm rate."
M00188,TH00094,2023-09-16,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2023-09,"Confirmed. We can supply 367.2 MT mustard stalk at Rs 2526 per MT, delivery by 16-Sep-2023."
M00189,TH00095,2023-09-25,purchase@marudharbiofuels.in,nakoda@example.in,Requirement mustard stalk 2023-09,We need 223.8 MT of mustard stalk. Can you commit by 25-Sep-2023?
M00190,TH00095,2023-09-25,nakoda@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2023-09,"Yes sir, 223.8 MT available. Rate Rs 2672/MT. Will dispatch before 25-Sep-2023."
M00191,TH00096,2023-09-20,purchase@marudharbiofuels.in,maa@example.in,Requirement rice husk 2023-09,"Requirement 189.2 MT rice husk, delivery on or before 20-Sep-2023. Kindly confirm rate."
M00192,TH00096,2023-09-20,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2023-09,"Yes sir, 189.2 MT available. Rate Rs 2316/MT. Will dispatch before 20-Sep-2023."
M00193,TH00097,2023-09-24,purchase@marudharbiofuels.in,shree@example.in,Requirement rice husk 2023-09,Please confirm availability of 196.7 MT rice husk for delivery by 24-Sep-2023.
M00194,TH00097,2023-09-24,shree@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2023-09,Ok for 196.7 MT at Rs 2285 per tonne. Loading will start before 24-Sep-2023.
M00195,TH00098,2023-09-15,purchase@marudharbiofuels.in,salasar@example.in,Requirement rice husk 2023-09,We need 267.5 MT of rice husk. Can you commit by 15-Sep-2023?
M00196,TH00098,2023-09-15,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2023-09,"Yes sir, 267.5 MT available. Rate Rs 2321/MT. Will dispatch before 15-Sep-2023."
M00197,TH00099,2023-09-10,purchase@marudharbiofuels.in,salasar@example.in,Requirement rice husk 2023-09,Please confirm availability of 354.3 MT rice husk for delivery by 10-Sep-2023.
M00198,TH00099,2023-09-10,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2023-09,Ok for 354.3 MT at Rs 2307 per tonne. Loading will start before 10-Sep-2023.
M00199,TH00100,2023-09-28,purchase@marudharbiofuels.in,maa@example.in,Requirement mustard stalk 2023-09,Please confirm availability of 392.1 MT mustard stalk for delivery by 28-Sep-2023.
M00200,TH00100,2023-09-28,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2023-09,Accepted. 392.1 MT mustard stalk @ Rs 2649 PMT. Delivery 28-Sep-2023 positive.
M00201,TH00101,2023-09-22,purchase@marudharbiofuels.in,sanwariya@example.in,Requirement rice husk 2023-09,"Requirement 381.5 MT rice husk, delivery on or before 22-Sep-2023. Kindly confirm rate."
M00202,TH00101,2023-09-22,sanwariya@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2023-09,Accepted. 381.5 MT rice husk @ Rs 2246 PMT. Delivery 22-Sep-2023 positive.
M00203,TH00102,2023-09-14,purchase@marudharbiofuels.in,new@example.in,Requirement rice husk 2023-09,Please confirm availability of 136.9 MT rice husk for delivery by 14-Sep-2023.
M00204,TH00102,2023-09-14,new@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2023-09,Accepted. 136.9 MT rice husk @ Rs 2239 PMT. Delivery 14-Sep-2023 positive.
M00205,TH00103,2023-09-13,purchase@marudharbiofuels.in,shree@example.in,Requirement rice husk 2023-09,"Requirement 190.3 MT rice husk, delivery on or before 13-Sep-2023. Kindly confirm rate."
M00206,TH00103,2023-09-13,shree@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2023-09,Ok for 190.3 MT at Rs 2296 per tonne. Loading will start before 13-Sep-2023.
M00207,TH00104,2023-09-21,purchase@marudharbiofuels.in,maa@example.in,Requirement mustard stalk 2023-09,"Requirement 320.4 MT mustard stalk, delivery on or before 21-Sep-2023. Kindly confirm rate."
M00208,TH00104,2023-09-21,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2023-09,Ok for 320.4 MT at Rs 2628 per tonne. Loading will start before 21-Sep-2023.
M00209,TH00105,2023-09-14,purchase@marudharbiofuels.in,maa@example.in,Requirement rice husk 2023-09,We need 296.6 MT of rice husk. Can you commit by 14-Sep-2023?
M00210,TH00105,2023-09-14,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2023-09,"Confirmed. We can supply 296.6 MT rice husk at Rs 2199 per MT, delivery by 14-Sep-2023."
M00211,TH00106,2023-10-12,purchase@marudharbiofuels.in,new@example.in,Requirement rice husk 2023-10,Please confirm availability of 190.8 MT rice husk for delivery by 12-Oct-2023.
M00212,TH00106,2023-10-12,new@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2023-10,Accepted. 190.8 MT rice husk @ Rs 2305 PMT. Delivery 12-Oct-2023 positive.
M00213,TH00107,2023-10-19,purchase@marudharbiofuels.in,new@example.in,Requirement mustard stalk 2023-10,"Requirement 135.6 MT mustard stalk, delivery on or before 19-Oct-2023. Kindly confirm rate."
M00214,TH00107,2023-10-19,new@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2023-10,Accepted. 135.6 MT mustard stalk @ Rs 2612 PMT. Delivery 19-Oct-2023 positive.
M00215,TH00108,2023-10-26,purchase@marudharbiofuels.in,salasar@example.in,Requirement mustard stalk 2023-10,We need 406.8 MT of mustard stalk. Can you commit by 26-Oct-2023?
M00216,TH00108,2023-10-26,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2023-10,Accepted. 406.8 MT mustard stalk @ Rs 2536 PMT. Delivery 26-Oct-2023 positive.
M00217,TH00109,2023-10-21,purchase@marudharbiofuels.in,sanwariya@example.in,Requirement rice husk 2023-10,Please confirm availability of 127.9 MT rice husk for delivery by 21-Oct-2023.
M00218,TH00109,2023-10-21,sanwariya@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2023-10,"Confirmed. We can supply 127.9 MT rice husk at Rs 2339 per MT, delivery by 21-Oct-2023."
M00219,TH00110,2023-10-17,purchase@marudharbiofuels.in,maa@example.in,Requirement rice husk 2023-10,We need 174.0 MT of rice husk. Can you commit by 17-Oct-2023?
M00220,TH00110,2023-10-17,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2023-10,"Yes sir, 174.0 MT available. Rate Rs 2211/MT. Will dispatch before 17-Oct-2023."
M00221,TH00111,2023-10-20,purchase@marudharbiofuels.in,maa@example.in,Requirement rice husk 2023-10,"Requirement 281.1 MT rice husk, delivery on or before 20-Oct-2023. Kindly confirm rate."
M00222,TH00111,2023-10-20,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2023-10,"Confirmed. We can supply 281.1 MT rice husk at Rs 2273 per MT, delivery by 20-Oct-2023."
M00223,TH00112,2023-10-23,purchase@marudharbiofuels.in,new@example.in,Requirement rice husk 2023-10,Please confirm availability of 359.6 MT rice husk for delivery by 23-Oct-2023.
M00224,TH00112,2023-10-23,new@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2023-10,Accepted. 359.6 MT rice husk @ Rs 2250 PMT. Delivery 23-Oct-2023 positive.
M00225,TH00113,2023-10-27,purchase@marudharbiofuels.in,maa@example.in,Requirement rice husk 2023-10,We need 148.9 MT of rice husk. Can you commit by 27-Oct-2023?
M00226,TH00113,2023-10-27,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2023-10,"Yes sir, 148.9 MT available. Rate Rs 2289/MT. Will dispatch before 27-Oct-2023."
M00227,TH00114,2023-10-19,purchase@marudharbiofuels.in,salasar@example.in,Requirement rice husk 2023-10,Please confirm availability of 231.7 MT rice husk for delivery by 19-Oct-2023.
M00228,TH00114,2023-10-19,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2023-10,Accepted. 231.7 MT rice husk @ Rs 2324 PMT. Delivery 19-Oct-2023 positive.
M00229,TH00115,2023-10-17,purchase@marudharbiofuels.in,jai@example.in,Requirement mustard stalk 2023-10,Please confirm availability of 331.8 MT mustard stalk for delivery by 17-Oct-2023.
M00230,TH00115,2023-10-17,jai@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2023-10,Accepted. 331.8 MT mustard stalk @ Rs 2625 PMT. Delivery 17-Oct-2023 positive.
M00231,TH00116,2023-10-13,purchase@marudharbiofuels.in,salasar@example.in,Requirement rice husk 2023-10,"Requirement 198.0 MT rice husk, delivery on or before 13-Oct-2023. Kindly confirm rate."
M00232,TH00116,2023-10-13,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2023-10,"Confirmed. We can supply 198.0 MT rice husk at Rs 2235 per MT, delivery by 13-Oct-2023."
M00233,TH00117,2023-10-14,purchase@marudharbiofuels.in,maa@example.in,Requirement mustard stalk 2023-10,Please confirm availability of 178.8 MT mustard stalk for delivery by 14-Oct-2023.
M00234,TH00117,2023-10-14,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2023-10,Ok for 178.8 MT at Rs 2554 per tonne. Loading will start before 14-Oct-2023.
M00235,TH00118,2023-10-18,purchase@marudharbiofuels.in,maa@example.in,Requirement rice husk 2023-10,"Requirement 321.5 MT rice husk, delivery on or before 18-Oct-2023. Kindly confirm rate."
M00236,TH00118,2023-10-18,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2023-10,Accepted. 321.5 MT rice husk @ Rs 2251 PMT. Delivery 18-Oct-2023 positive.
M00237,TH00119,2023-10-10,purchase@marudharbiofuels.in,new@example.in,Requirement rice husk 2023-10,"Requirement 334.1 MT rice husk, delivery on or before 10-Oct-2023. Kindly confirm rate."
M00238,TH00119,2023-10-10,new@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2023-10,Ok for 334.1 MT at Rs 2250 per tonne. Loading will start before 10-Oct-2023.
M00239,TH00120,2023-10-27,purchase@marudharbiofuels.in,maa@example.in,Requirement rice husk 2023-10,We need 241.6 MT of rice husk. Can you commit by 27-Oct-2023?
M00240,TH00120,2023-10-27,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2023-10,Accepted. 241.6 MT rice husk @ Rs 2241 PMT. Delivery 27-Oct-2023 positive.
M00241,TH00121,2023-10-10,purchase@marudharbiofuels.in,new@example.in,Requirement rice husk 2023-10,"Requirement 241.5 MT rice husk, delivery on or before 10-Oct-2023. Kindly confirm rate."
M00242,TH00121,2023-10-10,new@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2023-10,Accepted. 241.5 MT rice husk @ Rs 2261 PMT. Delivery 10-Oct-2023 positive.
